PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal
25.61251,34.26594,7005.59,0.93332,3.17E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
14.06298,17.78968,6710.56,0.86564,1.68E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
19.12951,27.21028,6829.1,0.92012,2.66E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
22.47965,23.63513,5504.95,0.8375,1.41E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
17.78214,20.50523,6336.26,0.87438,1.77E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
18.69315,19.79104,7080.55,0.90958,2.34E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
13.68975,19.52317,6913.39,0.89712,2.15E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
11.8189,12.61027,5444.4,0.7952,1.14E-06,55.88235294,35.29411765,8.823529412,0,0,0,0
32.958,37.06285,5674.48,0.93078,2.74E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
16.05489,19.23282,5494.28,0.86128,1.45E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
24.89937,35.19295,6634.2,0.92782,2.68E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
12.62285,17.16457,6227.11,0.85626,1.41E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
12.68745,17.70736,6125.01,0.86584,1.45E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
15.31846,16.39566,6685.25,0.9042,1.96E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
14.54438,14.99289,4439.78,0.80428,1.02E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
20.31792,27.28288,6555.65,0.91872,2.34E-06,48.48484848,24.24242424,15.15151515,12.12121212,0,0,0
33.86811,41.33791,5594.49,0.9342,3.04E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
17.60297,21.09951,5355.74,0.8697,1.62E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
26.11776,36.49031,6499.97,0.93182,2.99E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
22.43944,23.21713,5124.08,0.83652,1.34E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
16.01514,20.36472,5988.52,0.87244,1.67E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
8.27372,13.44195,6516.03,0.83862,1.36E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
19.99121,20.41859,6676.48,0.90866,2.22E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
23.5952,49.66256,6705.77,0.92972,2.83E-06,54.54545455,30.3030303,9.090909091,6.060606061,0,0,0
33.67714,40.4499,6105.41,0.94066,3.38E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
25.97058,36.39725,6682.69,0.93836,3.30E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
12.25869,13.26954,5110.49,0.8303,1.29E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
19.7956,27.33969,6636.08,0.92716,2.76E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
22.62411,23.94277,6295.64,0.85228,1.50E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
25.00267,32.21266,6671.66,0.9295,2.86E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
10.86122,12.57262,6495.37,0.85526,1.49E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
19.62255,20.0668,4681.83,0.8316,1.31E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
30.08751,58.34248,6595.13,0.95014,3.91E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
23.97596,29.69948,6610.17,0.92944,2.91E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
14.0782,20.21648,6638.17,0.90704,2.24E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
12.47549,12.83422,5674.1,0.81386,1.22E-06,55.17241379,27.5862069,17.24137931,0,0,0,0
9.94568,14.42083,5537.8,0.8346,1.24E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
15.00436,16.17056,4355.83,0.78048,1.04E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
14.08234,17.49803,5508.59,0.841,1.30E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
7.81474,8.25441,4959.45,0.74836,9.76E-07,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
13.57022,31.84802,5742.2,0.85514,1.43E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
34.21747,41.65504,5673.46,0.93564,3.13E-06,58.06451613,25.80645161,9.677419355,6.451612903,0,0,0
26.48488,36.89828,6559.44,0.93336,3.06E-06,58.06451613,25.80645161,9.677419355,6.451612903,0,0,0
17.44567,25.45766,6613.02,0.92136,2.55E-06,58.06451613,25.80645161,9.677419355,6.451612903,0,0,0
19.85704,20.00309,4137.7,0.81764,1.23E-06,58.06451613,25.80645161,9.677419355,6.451612903,0,0,0
23.63659,28.12093,6482.86,0.92422,2.68E-06,58.06451613,25.80645161,9.677419355,6.451612903,0,0,0
9.70036,11.8732,4067.45,0.7525,9.18E-07,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
23.21464,28.12174,5397.77,0.92862,2.74E-06,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
16.22792,24.02703,5385.57,0.86832,1.60E-06,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
10.94779,13.64909,4575.86,0.77904,1.05E-06,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
14.8943,17.6728,5540.49,0.88668,1.86E-06,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
14.48622,19.30634,5466.57,0.85966,1.50E-06,56.52173913,30.43478261,8.695652174,4.347826087,0,0,0
8.86977,10.42212,5423.45,0.79482,1.06E-06,56,24,12,8,0,0,0
9.38515,15.64182,4437.01,0.81612,1.10E-06,56,24,12,8,0,0,0
27.64786,28.82166,4684.87,0.8506,1.36E-06,56,24,12,8,0,0,0
17.83878,29.60105,4910.33,0.87928,1.68E-06,56,24,12,8,0,0,0
14.21041,14.50984,4748.47,0.81982,1.17E-06,56,24,12,8,0,0,0
14.43906,31.43053,4449.67,0.83988,1.29E-06,56,24,12,8,0,0,0
11.00832,18.59576,5143.41,0.84308,1.30E-06,56,24,12,8,0,0,0
9.08848,10.70802,4774.18,0.80104,1.15E-06,56,24,12,8,0,0,0
20.01302,22.16913,5586.18,0.90606,2.08E-06,51.61290323,32.25806452,9.677419355,6.451612903,0,0,0
9.80643,12.00153,3615.64,0.7323,8.63E-07,56,32,12,0,0,0,0
9.03264,15.30572,5868.74,0.82294,1.24E-06,56,32,12,0,0,0,0
15.0315,17.22243,3377.9,0.7666,9.96E-07,56,32,12,0,0,0,0
22.01788,28.01448,5367.77,0.92178,2.58E-06,56,32,12,0,0,0,0
17.52665,26.02378,4260.89,0.82882,1.23E-06,56,32,12,0,0,0,0
14.08336,14.4056,5267.75,0.82836,1.29E-06,56,32,12,0,0,0,0
7.97251,11.02283,5631.59,0.80484,1.22E-06,56,32,12,0,0,0,0
9.24761,12.03423,5750.59,0.80692,1.17E-06,53.57142857,35.71428571,10.71428571,0,0,0,0
15.02452,17.28346,2932.01,0.74846,8.72E-07,53.57142857,35.71428571,10.71428571,0,0,0,0
22.50038,23.21536,4699.32,0.82342,1.28E-06,58.06451613,32.25806452,9.677419355,0,0,0,0
13.13534,15.44491,2793.91,0.71734,8.83E-07,58.06451613,32.25806452,9.677419355,0,0,0,0
16.36811,20.94647,4516.11,0.8237,1.27E-06,58.06451613,32.25806452,9.677419355,0,0,0,0
11.04002,26.1772,5217.29,0.81286,1.24E-06,58.06451613,32.25806452,9.677419355,0,0,0,0
7.68459,8.89475,4932.3,0.76132,1.04E-06,58.06451613,32.25806452,9.677419355,0,0,0,0
8.81454,11.96023,5177.04,0.78964,1.09E-06,51.61290323,38.70967742,9.677419355,0,0,0,0
8.28513,14.65793,5713.69,0.81548,1.16E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
25.60249,26.57808,5384.68,0.85068,1.41E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
15.01043,17.20759,2992.87,0.75618,9.06E-07,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
19.14123,35.11478,5687.73,0.88836,1.81E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
13.7757,16.40776,5313.99,0.8726,1.64E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
7.71096,10.44148,5472.33,0.79702,1.14E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
9.8372,16.10035,5777.59,0.82828,1.30E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
15.11795,16.72481,4373.64,0.77492,1.04E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
17.07332,19.48063,5147.26,0.84822,1.39E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
15.67334,24.30143,5012.8,0.83328,1.34E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
17.89935,22.08709,4805.32,0.83416,1.28E-06,50,36.66666667,13.33333333,0,0,0,0
12.53761,16.73144,5329.49,0.86032,1.53E-06,50,36.66666667,13.33333333,0,0,0,0
8.69045,9.72547,4545.53,0.77074,1.01E-06,51.42857143,40,8.571428571,0,0,0,0
18.97808,27.72383,5264.07,0.86024,1.55E-06,51.42857143,40,8.571428571,0,0,0,0
15.4032,33.40908,5802.99,0.85668,1.54E-06,51.42857143,40,8.571428571,0,0,0,0
7.72914,8.99307,4848.02,0.751,9.73E-07,51.42857143,40,8.571428571,0,0,0,0
8.85065,11.30497,5249.28,0.79726,1.07E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
22.9864,24.28801,5059.5,0.83856,1.30E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
14.89117,15.81666,2580.61,0.73558,7.85E-07,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
14.07884,14.37993,4251.19,0.8043,1.06E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
7.53964,9.07423,5602.19,0.77948,1.07E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
20.39572,26.52324,4837.9,0.85704,1.48E-06,48.64864865,43.24324324,8.108108108,0,0,0,0
12.85175,15.4275,1829.14,0.69078,6.58E-07,48.64864865,43.24324324,8.108108108,0,0,0,0
15.59196,25.04575,5329.53,0.8478,1.46E-06,48.64864865,43.24324324,8.108108108,0,0,0,0
9.16918,10.17357,4438.85,0.74824,9.25E-07,48.64864865,43.24324324,8.108108108,0,0,0,0
8.40181,11.48767,4629.03,0.7871,9.89E-07,51.72413793,27.5862069,10.34482759,10.34482759,0,0,0
24.21462,24.68891,4473.59,0.8292,1.19E-06,51.72413793,27.5862069,10.34482759,10.34482759,0,0,0
15.02906,16.41792,2278.87,0.72442,8.03E-07,51.72413793,27.5862069,10.34482759,10.34482759,0,0,0
12.88991,14.87274,4647.09,0.85506,1.38E-06,51.72413793,27.5862069,10.34482759,10.34482759,0,0,0
27.13785,28.34127,5011.89,0.85026,1.41E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
15.02503,17.02304,3196,0.75744,8.97E-07,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
14.87569,32.71022,5129.46,0.83982,1.33E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
14.43969,17.14348,5148.44,0.87248,1.62E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
7.89475,10.96127,5033.14,0.79656,1.12E-06,53.84615385,30.76923077,11.53846154,3.846153846,0,0,0
19.90832,20.83881,5391.48,0.884,1.87E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
24.74084,28.43951,6207.23,0.93908,3.26E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
8.02656,8.84277,5584.68,0.76114,1.09E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
14.2312,14.57435,6078.53,0.86756,1.61E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
14.91427,20.66716,6002.74,0.88196,1.79E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
17.60696,22.89101,5569.1,0.88356,1.83E-06,50,36.36363636,13.63636364,0,0,0,0
7.39192,9.89609,4851.77,0.76802,9.86E-07,50,36.36363636,13.63636364,0,0,0,0
9.44971,11.00671,6232.85,0.82816,1.28E-06,50,36.36363636,13.63636364,0,0,0,0
17.93761,24.51986,5723.95,0.8735,1.71E-06,50,36.36363636,13.63636364,0,0,0,0
10.79653,13.97026,5090.54,0.79498,1.10E-06,50,36.36363636,13.63636364,0,0,0,0
14.1295,14.38823,5887.41,0.85024,1.47E-06,50,36.36363636,13.63636364,0,0,0,0
15.32816,17.19812,6174.4,0.8926,1.99E-06,50,36.36363636,13.63636364,0,0,0,0
14.34201,15.64651,3064.03,0.75446,7.76E-07,48,24,12,16,0,0,0
14.19734,16.91227,4382.98,0.81788,1.04E-06,48,24,12,16,0,0,0
12.28735,12.88738,4918.94,0.81308,1.05E-06,48,24,12,16,0,0,0
9.36467,10.31974,6315.48,0.81008,1.16E-06,48,40,12,0,0,0,0
9.73051,15.7666,5720.99,0.83044,1.26E-06,48,40,12,0,0,0,0
29.10462,30.06329,5910.98,0.86098,1.56E-06,48,40,12,0,0,0,0
14.96647,16.59287,4112.94,0.78244,9.92E-07,48,40,12,0,0,0,0
14.15917,14.47205,5623.69,0.83796,1.34E-06,48,40,12,0,0,0,0
14.59545,32.83773,5655.87,0.85304,1.47E-06,48,40,12,0,0,0,0
6.86976,8.00049,5102.13,0.74382,9.90E-07,47.61904762,33.33333333,19.04761905,0,0,0,0
14.7628,32.41089,5961.68,0.87098,1.64E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
22.09641,28.05937,5811.94,0.9311,2.81E-06,55,25,20,0,0,0,0
6.65481,7.9682,4468.2,0.73078,9.36E-07,55,25,20,0,0,0,0
14.18495,31.07193,5863.96,0.86596,1.56E-06,55,25,20,0,0,0,0
9.75477,14.81246,5768.31,0.83752,1.29E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
16.81337,20.51233,4798.95,0.85734,1.40E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
12.24743,31.73477,5966.38,0.85808,1.49E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
17.68609,22.98759,5064.69,0.88116,1.73E-06,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
9.94941,13.69595,5930.8,0.84468,1.35E-06,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
28.51244,30.32074,5849.25,0.87306,1.64E-06,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
14.93076,17.09013,4556.31,0.7941,1.09E-06,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
6.17657,8.00836,4502,0.72724,9.29E-07,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
13.87404,19.03135,5531.52,0.86666,1.53E-06,52.38095238,28.57142857,14.28571429,4.761904762,0,0,0
14.34658,16.58897,5112.56,0.8342,1.24E-06,57.14285714,19.04761905,23.80952381,0,0,0,0
7.86578,10.47121,6137.62,0.81772,1.18E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
9.69295,14.38841,6084.3,0.83982,1.31E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
14.95929,15.73444,4646.39,0.78834,1.04E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
21.56673,27.87593,6107.91,0.92928,2.73E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
15.77843,20.31148,4806.85,0.85584,1.34E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
9.08378,12.79279,4880.74,0.78414,9.99E-07,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
13.89446,14.30662,5481.16,0.84204,1.31E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
13.79273,30.83507,5994.53,0.85952,1.50E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
14.70672,16.69925,6354.31,0.88708,1.83E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
9.61182,14.03328,5645.21,0.83588,1.24E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
23.09146,27.90606,5134.92,0.92772,2.59E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
14.08833,14.35232,5226.66,0.83842,1.26E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
12.59345,31.44387,5339.55,0.85714,1.42E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
8.16048,11.06174,5720.06,0.81654,1.12E-06,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
9.32652,14.66744,5656.62,0.83906,1.23E-06,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
29.01619,29.50496,5525.28,0.869,1.50E-06,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
14.94234,16.23697,4147.77,0.78716,9.97E-07,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
14.72267,18.24523,5758.07,0.8464,1.30E-06,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
6.10848,7.8908,3746.51,0.71988,8.02E-07,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
12.1756,31.93287,5500.72,0.86012,1.41E-06,47.61904762,23.80952381,19.04761905,9.523809524,0,0,0
21.94507,28.01735,5449.14,0.92422,2.60E-06,50,33.33333333,12.5,4.166666667,0,0,0
9.69017,13.09651,4423.25,0.7706,9.28E-07,50,33.33333333,12.5,4.166666667,0,0,0
13.78405,14.21221,5292.19,0.83032,1.25E-06,50,33.33333333,12.5,4.166666667,0,0,0
11.87153,31.21162,5936.4,0.85248,1.41E-06,50,33.33333333,12.5,4.166666667,0,0,0
14.73689,16.1177,5846.95,0.88248,1.73E-06,50,33.33333333,12.5,4.166666667,0,0,0
15.05949,16.69734,4249.81,0.7755,1.00E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
23.78792,25.29604,6292.16,0.92424,2.84E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
10.96838,14.06139,4213.57,0.7663,1.01E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
18.75628,39.23675,6066.9,0.89458,2.06E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
13.96243,18.33394,6102.03,0.8727,1.78E-06,51.85185185,44.44444444,3.703703704,0,0,0,0
7.25234,8.97627,6140.88,0.792,9.93E-07,44.44444444,37.03703704,11.11111111,7.407407407,0,0,0
9.19198,14.56326,4845.42,0.8141,1.07E-06,44.44444444,37.03703704,11.11111111,7.407407407,0,0,0
13.11746,15.3783,3852.07,0.75768,9.38E-07,44.44444444,37.03703704,11.11111111,7.407407407,0,0,0
14.27033,17.03536,4696.87,0.81992,1.12E-06,44.44444444,37.03703704,11.11111111,7.407407407,0,0,0
13.26461,31.37074,4867.59,0.83956,1.25E-06,44.44444444,37.03703704,11.11111111,7.407407407,0,0,0
8.09298,10.67158,5748.79,0.81048,1.13E-06,47.82608696,30.43478261,17.39130435,4.347826087,0,0,0
9.53531,13.28742,5631.9,0.83032,1.22E-06,47.82608696,30.43478261,17.39130435,4.347826087,0,0,0
27.78671,29.16372,5156.88,0.8624,1.48E-06,47.82608696,30.43478261,17.39130435,4.347826087,0,0,0
13.52896,16.98203,5496.61,0.83932,1.28E-06,47.82608696,30.43478261,17.39130435,4.347826087,0,0,0
14.10124,30.92122,5517.69,0.8538,1.40E-06,47.82608696,30.43478261,17.39130435,4.347826087,0,0,0
9.89001,13.45947,4467.07,0.81098,1.00E-06,48,24,12,16,0,0,0
14.03966,16.22452,2949.33,0.75384,7.71E-07,48,24,12,16,0,0,0
14.5065,17.07769,4274.87,0.81978,1.06E-06,48,24,12,16,0,0,0
13.99543,14.25694,4448.47,0.81372,1.03E-06,48,24,12,16,0,0,0
13.3784,31.58008,4494.2,0.8338,1.15E-06,48,24,12,16,0,0,0
6.70614,10.13986,5206.12,0.7697,9.36E-07,43.33333333,40,16.66666667,0,0,0,0
15.83021,32.8926,5880.39,0.87574,1.64E-06,43.33333333,40,16.66666667,0,0,0,0
7.44268,8.8082,5592.96,0.77736,1.01E-06,43.33333333,40,16.66666667,0,0,0,0
14.96796,16.32738,2667.44,0.76432,8.11E-07,48,32,12,8,0,0,0
12.77601,13.47179,5242.42,0.82348,1.19E-06,48,32,12,8,0,0,0
9.61573,13.45982,3539.3,0.73694,7.85E-07,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0
7.39499,7.79299,3244.45,0.70346,6.98E-07,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0
18.96919,36.59144,5280.48,0.87832,1.65E-06,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0
17.61575,22.73251,6081.74,0.89474,2.05E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
7.80567,10.87328,5321.47,0.79132,1.12E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
7.48518,8.21773,1957.79,0.69166,7.15E-07,52.63157895,31.57894737,15.78947368,0,0,0,0
7.96939,8.75815,5588.77,0.76094,1.08E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
14.17903,14.51036,6102.12,0.86574,1.60E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
20.82708,40.76973,5868.32,0.91562,2.41E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
14.99237,20.53406,6034.7,0.88242,1.78E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
9.17005,14.18573,6142.88,0.84664,1.49E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
9.03254,11.01266,5010.67,0.76738,9.87E-07,50,36.36363636,13.63636364,0,0,0,0
8.31172,11.4572,6357.57,0.8267,1.27E-06,50,36.36363636,13.63636364,0,0,0,0
9.83196,15.02516,6170.33,0.8477,1.41E-06,50,36.36363636,13.63636364,0,0,0,0
23.44477,27.97691,6042.28,0.93298,3.00E-06,50,36.36363636,13.63636364,0,0,0,0
14.09189,14.36987,5988.02,0.85,1.45E-06,50,36.36363636,13.63636364,0,0,0,0
14.43185,18.5644,5902.72,0.86996,1.60E-06,50,36.36363636,13.63636364,0,0,0,0
9.76306,13.95816,6069.04,0.83852,1.30E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
21.92936,28.204,5932.76,0.92866,2.74E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
17.99821,25.00504,4516.51,0.84262,1.28E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
9.35189,14.26243,4781.12,0.78152,9.69E-07,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
13.89844,14.16527,5682.59,0.84094,1.30E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
19.42152,38.34021,6193.56,0.89746,2.01E-06,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
8.86868,12.70522,6034.84,0.82066,1.21E-06,50,38.46153846,11.53846154,0,0,0,0
14.42919,15.41112,4119.86,0.76844,9.55E-07,50,38.46153846,11.53846154,0,0,0,0
14.11863,17.52983,5849.6,0.8277,1.28E-06,50,38.46153846,11.53846154,0,0,0,0
13.51045,17.05512,5937.37,0.8758,1.74E-06,50,38.46153846,11.53846154,0,0,0,0
10.07994,14.12473,4454.97,0.81086,9.78E-07,48,24,12,16,0,0,0
5.70125,6.37058,3719.53,0.71086,7.78E-07,48,24,12,16,0,0,0
8.95302,11.6272,4245.16,0.79622,9.70E-07,48,24,12,16,0,0,0
21.71923,25.85082,5218.04,0.9085,2.21E-06,43.75,43.75,9.375,3.125,0,0,0
12.90985,13.3563,4849.83,0.79442,1.04E-06,43.75,43.75,9.375,3.125,0,0,0
8.0709,11.02203,5239.63,0.79108,1.09E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
7.19623,8.37847,2201.07,0.69546,7.34E-07,52.63157895,31.57894737,15.78947368,0,0,0,0
25.524,28.84149,6141.54,0.93886,3.31E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
18.39128,25.68787,5295,0.866,1.62E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
7.76193,8.4577,5676.88,0.76188,1.08E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
14.1134,14.51427,6078.26,0.8668,1.60E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
15.44328,20.59803,5952.59,0.88332,1.80E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
9.0928,13.93181,6156.73,0.84692,1.49E-06,52.63157895,31.57894737,15.78947368,0,0,0,0
10.47636,14.4117,6070.01,0.84606,1.42E-06,50,36.36363636,13.63636364,0,0,0,0
26.35599,28.37364,6255.17,0.90614,2.25E-06,50,36.36363636,13.63636364,0,0,0,0
15.00028,16.68422,5565.07,0.8005,1.17E-06,50,36.36363636,13.63636364,0,0,0,0
17.52157,20.50269,5161.75,0.86514,1.58E-06,50,36.36363636,13.63636364,0,0,0,0
15.38726,18.66323,5810.78,0.86858,1.64E-06,50,36.36363636,13.63636364,0,0,0,0
9.57828,14.18856,5732.96,0.81792,1.24E-06,56,32,12,0,0,0,0
7.79707,10.55013,5648.82,0.80298,1.20E-06,56,32,12,0,0,0,0
17.47412,23.68538,5447.28,0.88822,1.84E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
8.11811,10.76112,4763.9,0.77798,9.70E-07,47.61904762,33.33333333,19.04761905,0,0,0,0
9.45613,11.46839,6016.28,0.83514,1.29E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
10.75648,14.39856,5912.36,0.85262,1.43E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
14.9919,17.0023,5545.45,0.80698,1.18E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
19.66878,38.26261,5973.17,0.91038,2.24E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
14.24361,18.54278,5695.18,0.87446,1.64E-06,47.61904762,33.33333333,19.04761905,0,0,0,0
8.61262,13.31362,5927.34,0.8272,1.23E-06,50,33.33333333,12.5,4.166666667,0,0,0
27.51159,28.32346,5700.55,0.8611,1.50E-06,50,33.33333333,12.5,4.166666667,0,0,0
14.04968,14.33278,5247.24,0.83158,1.27E-06,50,33.33333333,12.5,4.166666667,0,0,0
11.51679,30.48789,5743.71,0.85182,1.42E-06,50,33.33333333,12.5,4.166666667,0,0,0
14.58968,16.23297,5570.39,0.88252,1.76E-06,50,33.33333333,12.5,4.166666667,0,0,0
8.17929,10.60566,5532.91,0.80928,1.16E-06,50,33.33333333,12.5,4.166666667,0,0,0
17.49581,22.94592,6301.05,0.89094,2.08E-06,57.14285714,38.0952381,4.761904762,0,0,0,0
